API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
42383387140000,6842,1010.65,990.3805,2275.09795973517,2398.197670158986,2405.60510898823
30025433130100,6910,263.4989,253.7386,43152.02108963093,47327.116935483864,50464.60653970535
42389352910000,4364,1773.4070000000002,1347.815,5806.747226090472,5955.350553505535,5925.619982158785
30015424550000,4431,1213.9289999999999,0.3335567,1196.540313861678,1211.528672482491,1335.527884488011
30015438460000,4319,2479.294,2531.436,2032.590770606814,2010.7598321206908,1981.737769612846
33053076760000,9720,430.1357,375.1853,1475.322703113135,1488.653399570828,1184.186855057962
42301329620000,9110,2373.027,3538.672,3503.074526522915,3602.1997185339283,3663.5362482860683
35011236290000,4865,2185.038,2024.719,2595.5126424006658,2360.351220877352,2744.403289939539
42383396720000,4888,1479.3670000000002,806.0252,4994.902548725638,5542.31433506045,5831.572307207065
05123434030000,9457,2698.448,1346.693,1422.578616352201,1507.023434288063,1666.7680839735299
42165384190000,2939,529.04,575.9667,0.0,0.0,0.0
42329411020000,9872,2152.702,2085.038,1019.686497161194,1072.117677267891,1165.61664757541
33053076950000,9802,772.9363,750.1555,2064.347439083188,2143.0467774849913,1797.341832237065
30015434520100,6915,,,10821.023902075924,11571.110056925996,11930.276020701553
05069064830000,8193,797.5338,1197.877,1801.499574862796,1804.6820708825571,1735.076394646452
42461404010000,7836,1814.0079999999998,2506.603,2392.737860751905,2597.979511872728,3238.116776315789
42389353390000,7438,1773.889,1670.234,3469.085087745793,3613.494736499568,3824.3288390406874
30025413060000,4427,627.7678,699.1622,2334.301675977653,2148.405698778833,2013.2922557082159
33053077230000,9454,956.7892,16.34035,1395.530081954322,1367.295527067121,1431.035686240293
33053077240000,9329,977.5461,24.27971,1674.651467303396,1530.6090739589802,1489.101331560315
35073253610000,9732,2617.801,2265.4570000000003,5559.644855979136,5617.638454787602,5663.584180200198
42173374470000,7050,1182.057,1199.211,1608.839853797211,1624.346043902702,1462.6851765582778
05123435150000,12490,954.5279,717.7034,6044.739256227506,6062.614840989399,5916.474654377879
33053077540000,12609,898.63,912.0769,1507.527428558607,1586.6375453923472,1586.6375453923472
42109329750000,9941,2457.325,2151.83,4869.316094909277,4803.868232093925,4803.868232093925
42389353610000,9056,1750.971,1023.495,14205.44310514745,14306.636947081204,14364.566072908037
42165384380000,4742,3272.639,368.7007,0.0,0.0,0.0
42329411740000,9980,2632.83,2277.939,1005.104920219588,1071.198618307426,1143.042940374102
35017249330000,4475,1865.011,2664.3559999999998,4110.477999366888,2628.714048015212,2286.46148525979
05123435480000,9429,,,1910.067962699541,1022.462879140403,725.499024463454
33013018290000,5610,196.6579,180.6391,3260.693959977969,3220.053835800807,3193.091563015135
33053077690000,9441,909.6241,1117.356,3310.3175743641323,3787.691064574776,3536.224123109877
42475371370000,4845,2694.163,2484.541,,,
35011236570000,10197,1955.69,1570.64,0.0,0.0,0.0
35011236590000,4774,3651.0879999999997,,3117.694251674756,3440.264163100004,3595.803233574131
42003474010000,4608,,943.5532,936.700901278557,864.9079754601221,865.632530120481
42371394320000,4552,2671.579,2425.304,1061.711256940938,865.3594332337229,813.6890236679379
05123436500000,4294,2381.59,1396.694,2279.178885630498,2651.994796183868,3070.313830089098
42329412570000,9722,3087.7,2409.64,1300.508346499965,1390.168487317163,1464.116614353354
35073253860000,4282,3035.263,2819.5409999999997,2772.816808929743,3220.406194737688,3300.666324961558
42173374630000,6275,1491.203,1667.1879999999999,1011.344654788418,988.060270837306,1112.732011187388
42173374640000,6261,1494.128,1653.8270000000002,930.021495103893,832.8334819378019,898.546055881279
42301330400000,4780,1747.5739999999998,1814.2910000000002,1686.810922205048,1724.225101261095,1575.8792215725628
42329412750000,10022,2069.138,2108.535,1038.857902707494,1041.422737240227,1052.179715302491
42109329910000,9884,1819.77,1572.9379999999999,4774.078067716195,4848.272308264865,4844.858973449653
42301330410000,9282,2458.515,2343.569,2148.976968165079,2144.561890800606,2117.862907766808
42329408570100,9908,1465.7079999999999,1673.418,1904.4499337700918,1734.661829208859,1723.704924484675
42461404610000,7759,1856.1470000000002,2061.109,1004.52332338621,1041.4072655127588,1105.923388352538
35137274780000,5636,1769.0320000000002,1740.576,921.103810775295,980.591497227356,1041.3539559268202
42301330840000,4411,2352.573,1613.707,2590.081868905459,2650.635586913161,2672.788942984378
42383387380000,6945,1268.208,945.2181,2258.147254073627,2606.944076331831,2476.129737609329
42173368200000,4394,2607.29,1067.452,1358.781496803309,1548.554673805653,1650.6156017324438
42105420280000,7508,1329.3210000000001,968.2360000000001,2867.79252110977,3034.709439915855,3122.6884445696037
42173366990000,7027,1138.885,143.9335,1646.4725425053741,1938.766866339928,2226.3935750605897
42389350610000,7548,1727.737,1953.636,5972.192936215076,6069.165732912294,6271.851991693411
42383384970000,4950,2938.68,2391.394,1867.1556026009368,2025.460175468776,2119.769719271173
42109329160000,4705,2583.978,1947.6029999999998,5298.872499152255,5736.788711611177,6049.220154511441
05123417490000,9452,994.7917,931.578,3798.12438302073,3604.749138261202,3360.049143600491
33025026150000,9407,252.6851,213.1681,1417.2877580741879,1420.853332046983,1424.318466978441
33061018550000,9385,402.3447,336.4757,520.373871035496,518.929674818034,326.99825202606
33053054000000,9470,277.2943,189.2973,1663.168495256267,1662.838696020321,1531.1863454379431
33105030910000,10191,391.7653,298.5886,634.26050465379,702.486744828616,702.27696901829
33053058280000,10147,451.3538,219.3743,1617.6310538726639,2455.106112824233,3365.499727915835
33061027820200,8350,381.856,221.9759,1111.229471815357,1168.595080193782,1227.7488235591761
33023011890000,10078,301.2733,211.8215,716.294213408317,727.328714395688,709.236739974126
33023012610000,9562,398.9666,360.8134,957.1912969765469,1106.063109202048,1087.025736269567
35051239290000,7396,773.99,1691.9189999999999,1874.5743824676529,1840.522227730953,2001.408148165827
33053052510000,8375,397.4682,285.1467,1121.2476777158502,1069.534910295966,1018.5080592605459
33105030120000,9415,614.1749,786.8810000000001,646.194926568758,354.658700186009,512.270193827468
33053072580000,9575,586.7966,573.0306,1309.65991667474,1308.983816997045,1309.6139195399471
33053058810000,9862,998.1763,506.1676,1453.845238803306,1372.493294729924,1409.695510832071
33061031680000,9544,469.7207,345.2147,878.6417258684739,902.779899190468,892.529441514341
05123395100000,4348,914.5956,776.7751,6918.261706994102,6702.747216549178,6320.270734219433
33053055360100,9778,413.1669,228.6065,830.885625278148,803.344998409307,779.907321594068
33105035940000,9127,301.3985,123.8074,745.395449620801,670.533861535559,622.107351084931
33061027490000,9660,1023.903,569.4451,792.888109000825,783.155315238526,672.8400812356759
33025022060000,9435,388.1059,384.8698,1402.4915941029392,1501.243566697037,1313.412803532008
33025024810000,9333,372.306,375.2666,880.419645343979,904.373974849644,863.436495856587
33061030870000,9074,280.5823,245.4196,904.522836324862,878.768515829218,922.8180218771511
35073250160000,9886,1533.57,848.4507,2713.039156127464,5201.027227039266,4547.037978069002
35137272410000,4876,1079.441,1024.712,1016.846557759626,937.0343316289259,719.0687817299021
33053042290000,9674,906.3851,624.3153,1959.119720817605,1573.2052241909992,1830.7814332022892
33025024410000,9696,494.82800000000003,540.6228,621.914835909953,659.621600849928,718.930226193036
33053055220000,9887,354.3793,232.2518,1446.9360139184218,772.363287933748,731.1637080867849
33053056580000,10681,375.5768,228.9241,1275.217872791179,1389.4761816887672,1062.317568898519
33007017740000,9359,311.5069,309.9854,1292.52801992528,1265.956995631706,1241.305038663888
30015435600000,4292,654.659,643.4139,1369.967590925459,1325.339758310431,1311.534166168869
42105414550000,7712,1259.469,858.8799,5554.651162790697,5158.612143742255,5345.274061286145
42383394680000,10004,41.85995,937.9713,5526.586368977673,4993.836792011234,4759.985519488355
42461401290000,12060,,,1018.365643261293,862.825017568517,886.283620766687
42475367620000,4307,549.9221,788.9264,1656.827668455575,1333.441033925686,1128.515444905486
42383383150000,6849,1272.621,1460.9279999999999,2229.342705451282,2356.823581524584,2494.122415889744
42389346400000,4348,1499.901,1379.694,1852.371710971701,2043.9177237580218,2153.56174055219
42389340520000,7107,1330.513,1430.735,1107.6349597284159,1104.626927886619,1113.5231740736322
42227387980000,6941,3068.5959999999995,2434.885,1018.9639074020411,1025.593768473762,1134.923303758503
42383396520000,8895,,4034.625,599.840653321382,677.7708060007981,734.3582997615711
42329411410000,9758,1772.735,2379.76,1582.537645180477,1651.774796053403,1192.593309305532
42389343250000,4811,1122.743,1076.531,4598.49828544401,4309.873803910691,4549.0457966249705
42389343670000,4353,2068.219,1791.2979999999998,1973.786853275209,2354.838709677419,2128.483103243838
42383393860000,8492,1815.783,1533.365,4951.267516926468,7212.760313038863,8191.1589685463305
42173366160000,7147,1169.073,1513.5079999999998,3560.4943473070707,3674.827466553572,4119.8832968636025
30015434550000,4617,2339.049,1758.145,2974.9556300532427,3149.178799397547,3337.26078990228
30015436910100,6480,1580.229,784.3296,3142.9228645913204,4581.322258390392,5292.967537707155
42227388840000,7830,1827.991,2482.413,1140.787949015063,1150.87615087615,1134.219797704284
42173374880000,4948,2029.13,1881.838,902.624239776889,865.464551255781,902.1636736097611
05123438050000,4366,299.1136,1519.789,3303.965767555589,3735.144754546638,4252.814842200786
33105043090000,6976,1363.04,1211.522,2470.911469690361,2043.164151806127,2397.48997612812
30025434650000,9417,1921.3370000000002,2565.631,3690.3180561858003,4278.992165586613,4867.228740370446
42329413240000,8986,1796.619,1901.984,759.082692375855,662.832251755711,644.000202567543
05123438480000,9916,2687.772,1333.443,2207.4554294975683,2478.1126975733,2407.248082464185
42301331030000,10166,3118.179,1465.922,1386.483433734939,1737.692782233189,1258.947227281361
42301331080000,7223,3147.4109999999996,1389.021,1745.634041444024,1784.909233262322,1817.2631358483648
42301331100000,5461,2031.172,1911.45,1703.648655127774,1159.677538643591,992.438563327032
42329413600000,10153,1999.1370000000002,2116.245,855.9065339679789,809.149922720247,863.2262079388361
42003474240000,4907,339.4747,216.363,594.6307779030429,381.18683596786695,346.88248152388803
05005072280000,9418,,,1025.565055447388,1108.987701040681,1103.309105518828
33013018060000,8969,660.4321,415.3145,1271.748878923766,1166.380878150168,1157.09440146347
33007018260000,9519,530.2385,366.4745,589.8407884761181,601.7536583920839,594.136246047714
33061037560000,14755,857.4312,895.0613,659.668091526276,659.668091526276,659.668091526276
33061029740000,10104,345.7829,220.3972,2826.635799772866,2892.949808888764,2568.010270712973
05123377820000,7303,1667.089,1123.25,4304.391342424621,4370.137524557956,4285.714285714285
33023012100000,10104,242.6733,193.0972,863.9747349424761,878.567396349495,874.7403946002071
33061033060000,9865,433.3656,400.99300000000005,817.074434998963,813.985627418463,815.975563831122
33061025970000,9203,1954.3210000000001,1041.944,400.389919849808,311.41625543700803,393.134199708261
33053055110100,9516,383.0177,,1996.5055050263281,1527.578245253976,1572.5556000801441
33105032620000,9793,442.8809,512.6785,1259.717209962728,1089.216321243523,1008.6573200936169
35073252750000,4171,2421.781,2754.183,2357.244116813155,2028.069926094371,2185.299318009598
05123430930000,4626,1148.779,869.4594,2613.935524552691,2687.171268902038,2714.256535947712
35073252890000,4233,0.02291716,159.5178,601.95416410886,561.555245931806,531.1042438434511
05123431580000,9072,1087.357,849.8381,2079.603323505762,1911.718131433095,1911.718131433095
35073252990000,4756,696.814,2347.562,5203.285420944558,5171.292914536157,5358.268429632312
42301328460000,4658,2057.429,1588.614,3841.4192614047793,3674.305452384489,2760.142860813484
30025432260000,7128,2609.669,2221.687,1802.73618367026,1806.952350109505,1819.029636246252
42301326520000,4198,1635.4879999999998,1361.807,5134.256236123808,5580.536912751677,5293.789851577988
30015426520000,5552,926.1537,565.6126,1626.9569911822919,1845.570150191009,1627.020211668513
30025421700100,4120,1959.6129999999998,1983.2379999999998,2311.0870238463917,2746.895313864364,3169.077353215284
30025431590000,4566,1494.3339999999998,862.0552,1831.474742731932,1809.295515197317,1957.259974494443
30025420660000,4362,1370.243,,930.580159433126,1151.986183074265,1065.788302323511
30025412110000,9616,1984.983,1894.236,4072.1957662762,4331.448384034341,4378.244428353045
30025424140000,4444,1705.379,0.0164086,3986.928402259063,4507.8800772611485,4505.407743889249
30025424420000,6993,620.1635,1154.61,3411.835026897788,1982.6936585988879,1724.6844452880318
42389349340000,8089,1407.104,1391.7910000000002,8497.05615942029,9108.009659067653,8977.553279822861
42301328780000,6357,1280.381,1271.247,2583.411336453458,2740.220806549249,2714.862110561124
42329389260000,6636,920.3716,917.053,2906.741680175455,2790.940598825454,2933.923263521131
42227386750000,6886,1431.9170000000001,1501.871,701.160973431569,711.091516029476,724.1224411217349
42003453590000,4936,1064.514,1124.504,370.171313402754,385.452526374236,402.689609087871
30015437510000,4454,1436.5720000000001,679.3267,1735.0145489815711,1578.6325633653869,1563.499676534231
30025416140100,4333,2172.196,2055.576,1448.590096286107,1347.107438016528,1158.178586750015
30015416670000,4307,776.5307,881.2325,1101.565388882041,1158.2116409440089,1186.2521550525548
30025425480100,4132,1027.233,859.1844,818.6882567035569,797.35528505123,760.833361655847
30025421320000,4435,813.9958,,1111.986001749781,1058.326256465683,1056.7467543911168
42317404690000,10622,1788.0629999999999,1893.316,2691.518159260094,2626.248052172909,2360.498262329649
42383394790000,9839,1613.375,1694.4589999999998,1131.733194836029,1262.665430329596,1356.9861009509868
42227384740000,7147,1474.902,1501.23,970.8201683349699,1033.130104681927,1040.505904079691
42227387400000,9635,1733.8970000000002,1787.37,971.634721304252,793.478260869565,540.197940617814
42173372940000,7472,,,3050.1170726847,3404.19567494301,3778.5444666169783
30025432340000,3810,2054.46,1441.165,884.6477835105819,879.259570887673,867.856224407034
42003472910000,4099,298.7032,341.3654,593.155893536121,604.013377926421,545.268803473375
33061031010000,10562,305.284,220.2443,1020.2798441374421,1057.4174384064302,1084.444796242793
33053059450000,9280,438.8474,294.598,1247.729918509895,1223.904028436018,1162.252160650737
33061029280000,9923,367.0055,207.3111,1151.602166677543,1084.715994020926,1060.458870253435
33053060170000,4715,994.35,560.6302,1268.1125649758021,1247.698247698247,1383.2659957393662
33053053070000,9191,399.0934,242.9997,1192.064923354373,1230.908269317668,1208.165169718884
33105030870000,9749,354.7897,159.5779,2166.540595057992,2191.868344627299,2190.701949591214
33053056470000,9664,380.2219,354.3757,1235.092235092235,1267.030713867269,1250.49725397061
33061026080000,6385,344.3499,299.7703,1061.903411775824,1292.107545533391,1322.367871754195
35049249830000,10198,1094.068,810.5822,6839.707437433909,7973.4364492266295,9587.675991954653
05069064670000,13180,,,2210.088818036893,2252.334203968897,2195.750282060925
33053056660000,9684,368.3084,235.5123,1769.333259312718,1640.568475452196,1721.469201327948
33025024630000,10351,237.7952,253.8162,1286.284381139489,1271.2062256809331,1274.493603411513
33061034960000,13432,1438.855,710.3139,420.784837499204,414.653812445223,426.105746145227
33013017230100,1087,908.9680000000001,477.9745,1110.202360876897,1217.073840241559,1388.375858899733
33105032540000,7460,873.1703,391.2733,632.339110573693,608.734056460445,579.111230024566
33053048460000,9761,140.0965,127.3787,1133.659283694627,1125.629818490863,1257.887073289111
33013017310000,9456,466.3371,253.9231,1566.0377358490562,1566.69292372325,1499.3535040082752
33053071070000,9859,1427.5479999999998,741.7609,1259.994568169473,1056.985003946329,1078.651685393258
33023012710000,10067,200.2918,185.4462,558.6961477091401,571.173075359726,580.2714982891121
33105032320000,8950,373.5944,387.6078,1546.830556684274,1457.5393212570239,1392.8299552764292
33061026620000,9677,452.4255,309.5154,3344.8924169626066,3335.884656461374,2705.745941767585
33105032010000,8281,711.8315,622.6893,1949.227503243306,1949.794187351877,1957.861440453017
33105036310000,9426,388.6655,328.1227,3033.046161759033,2475.6638590625603,1967.9502397796869
05123385010000,3899,,,2430.4115271258593,1577.885718140727,1210.234916692538
42109326190000,6761,1224.443,1176.3310000000001,6608.698307983629,7046.976461038961,7059.832746267941
42227387780000,6792,1843.405,1525.516,723.6024844720489,742.20179755175,770.660614762323
42109329400000,4287,,,5096.948927702852,5277.9703842989775,5438.318227593152
30025432120000,4695,1987.28,2227.736,2796.208662732435,3031.672650371317,2529.055160431483
42329397990000,7695,2025.469,805.715,2789.741243454831,3201.3610888710964,3710.0964238906568
35051240390000,6025,1577.911,2329.491,92880.63763608088,95014.10284226511,99136.42340565416
42329406930000,9836,1831.131,1768.469,1549.6902865700079,1349.088937851921,1483.0942622950809
42105418950000,7996,1226.895,1153.531,3467.468175388967,3307.999714550774,3425.157103121458
42383393570000,9841,1419.872,829.1903,1553.227050655695,1626.011243658302,1659.079175857699
42173373110000,9572,,2816.165,1273.723536737235,1346.2330446151332,1554.204000833506
42329401770000,4232,1285.513,1361.442,1406.9090562076528,2424.452901998097,1942.8955866523143
42317395890000,9783,990.9375,1556.453,1024.4993341206618,1017.1678179601781,1034.848634473375
42317404040100,7064,2120.698,2401.032,964.7841609866921,652.561748709599,632.176234979973
30025427260100,3501,355.7946,550.1005,940.2850441998911,1716.759877322749,2067.292080101028
30015432730000,4468,1447.005,249.6129,1228.4486698966991,1178.782230506368,1053.997535382202
42317404780000,7518,,2008.8329999999999,810.5744720360581,889.3684347556149,913.260496669808
42317404590000,10472,1772.4920000000002,1904.521,1503.825554705432,1465.007674471767,1311.291783575989
42383395790000,8914,1989.7060000000001,1659.644,4202.519769467899,4151.686665157346,4830.994857469367
42383395510000,7646,1853.395,2464.2270000000003,1846.4309343527161,1878.153796627902,1819.112424269555
42461401410000,4775,714.0915,1321.115,390.05892902895204,393.31043316255204,399.21919274604795
42461404730000,5146,1728.629,2032.695,1199.860821155184,1244.859885732053,1357.55426301603
05123439250000,4250,2748.611,1050.71,2630.656552445723,3108.166719559928,3534.6854304635763
33025027810200,6886,1239.079,1184.0,1234.294541709577,623.2854449717221,623.2854449717221
42301331420000,9394,2477.515,2378.919,4350.090832867523,4337.347008670259,4314.528135334185
42173374970000,10089,,1590.265,1775.804558650935,1538.325030119501,1472.298892425505
42301331720000,10049,2345.705,1165.902,1070.1174247536771,1173.554048663741,1273.243712734158
42109330270000,4729,,,6267.813267813267,6466.865765482553,6635.40455967814
42461404930000,11403,2969.063,2385.512,1174.976201808662,1108.923393508558,1084.506402172307
30015439720000,9730,1972.6760000000002,,7927.9452383811695,8398.055678303137,8569.389554326015
42389353000100,5009,1921.6789999999999,2229.42,2267.55625148926,2277.469913238175,2305.421179559627
42329413980000,7651,1565.79,1692.1989999999998,1506.3839271499978,1582.296139282932,1704.8719800947101
35073254680000,4457,2652.6659999999997,2402.547,4424.674674674674,4104.27005789909,4079.8857050869283
42003474360000,4386,353.5782,318.8506,175.40933899332902,184.28277282086398,171.640670256817
05123439800000,8017,1095.016,877.9333,3709.039182723393,4326.720037127276,4375.792260583531
42301331580000,7109,2654.618,,1579.2515820419549,1452.5724275724272,1443.320906021384
42329414220000,7569,1625.749,2366.864,1574.014311772134,1701.609812188577,1762.588484029385
42329414360000,9801,4051.696,1910.1989999999998,1239.359523366226,1319.93483573174,1378.7645046616128
42003474600000,10158,2414.521,2859.393,,,
35011237160000,10000,2153.5570000000002,2073.119,2058.49635596471,2131.6910853437,2114.9222232761067
30025435310000,7029,269.409,2251.8089999999997,907.9294826496069,1000.970537261698,1026.672567810464
42389356080000,7377,1778.089,1907.7579999999998,9004.195413015103,8171.3025780189955,8352.553007356122
35073254810000,4841,1160.624,2343.134,2982.744107744107,3768.7036778072993,4487.621287856512
42165385040000,7182,326.2051,192.5252,802.576891105569,741.387337057728,553.143452587704
33053078970000,9112,643.8568,550.7733,2760.053147836961,2760.053147836961,2760.053147836961
42461403660100,7178,1448.412,1604.4879999999998,1514.437019291388,1663.269560383564,1761.355976786624
42461405200000,7772,1028.232,1033.563,1463.4316229394,1518.229166666666,1602.3176761433858
42383397940000,10460,1552.3470000000002,1758.592,1354.0170258047349,1297.353592084952,1406.188605108055
35137274860000,7285,1354.835,2101.255,4416.8797953964195,4623.093273318329,4822.13747472891
42301331980000,4515,2365.718,1557.378,2319.920811680277,2331.730357845737,2332.800633775883
33053071360000,10516,227.40200000000002,167.1501,1606.632019500528,1890.662323561346,1883.556965650957
35073251670000,10009,152.991,1008.9010000000001,4218.911847936355,4869.584424600044,5656.309064791712
05123392460000,7784,,,3825.9510161542466,4122.5726094095,4163.08144149865
35073249520000,4444,608.4664,2298.719,2104.499124884175,1536.492690907171,1322.187477791201
05123394230000,4692,,,2511.967727476467,2329.971310740541,2377.558467933868
33105035200000,9339,455.3059,429.94699999999995,2058.852140077821,1836.279648218886,1896.743801126778
35051238600000,7148,731.3296,1764.94,1511.9029567854432,1492.6127834399929,1575.0329091706878
33105036260200,3517,837.6077,559.8851,1412.7759421539051,1012.758819809167,732.9398324447819
33025023630000,9523,269.2575,239.0572,966.5053489556799,970.4919391603461,939.114601115283
05123376240000,4145,1060.1760000000002,792.9052,749.4934876989861,969.0427895296041,1058.68662968853
35073252730000,4420,0.002081724,153.905,764.338683938796,921.153146598763,973.515591627509
33053051060000,9570,366.8269,178.4957,1369.035258939324,1245.876095898948,1226.869494596114
33053071490000,9349,736.7754,508.9402,2416.247226281322,2484.056084718688,2511.321631497792
05123395900000,5346,822.4531,1284.1580000000001,1748.0435997764112,1819.251648631908,1851.765609007164
35051237970000,4317,909.4385,1130.191,1461.4319690461818,1555.694009073032,1598.109109136985
05123418390000,7444,541.1965,1068.05,2159.90639625585,1763.630658194084,1307.871313049042
05123429680000,4414,1345.3039999999999,1455.494,1221.65186592064,1179.423782630195,1171.239602052726
05123418500000,7650,1191.4180000000001,918.916,3104.451666540699,3048.240752145173,3409.943001899936
33025021330000,8074,1023.49,582.5532,787.6782826054989,624.339316552409,696.478796069693
33053067240000,9982,1140.897,1379.3429999999998,1674.913270490941,1651.5650021837232,1626.319640430647
49021222950000,9405,2391.988,1392.743,848.196541079961,635.4663518299881,599.09319542347
05123374550000,4117,1027.307,1458.807,916.126315789473,953.737509607993,998.8957190709309
49021210940000,9515,1342.0620000000001,806.9395,661.834120026972,658.249807247494,653.514467419172
33053072000100,9496,771.4195,1167.968,3196.5453578245756,3171.99643530704,3097.425549491474
33023013950000,9710,351.903,439.9168,928.386408654578,915.909440936393,901.564945226917
05123430340000,7492,,,785.990783410138,822.240595287308,822.240595287308
05123413360000,5682,568.3385,907.1201,3157.7002793547804,3557.0928753180656,3853.236357726219
05123429730000,4297,878.6667,1035.458,1576.291600633914,1779.9823802045419,1955.090696313633
49021210570000,9114,1274.359,805.5571,772.361111111111,735.825949139111,756.133379405666
33105043620000,10035,697.6492,530.3276,1060.462749558502,1168.069276741065,1185.9761108980322
42003474780000,7949,,,1953.788703905399,1891.5482423335818,1814.937484474621
30025435600000,7392,,,6864.409815511373,6877.166498937716,6680.254011842444
42383398010100,9423,1657.369,1606.0520000000001,1364.150943396226,692.57153451579,494.83375281494205
30025435620000,4386,2797.808,2209.326,1550.578761952692,1646.8608787616572,1612.0103373231768
33105040720300,6846,745.059,1098.8980000000001,2558.382578244692,2864.3311906006816,3196.1047447896003
42329414980000,8535,2057.471,2182.0,1023.099850968703,544.7667259543019,392.614504757678
30015427430100,4446,2112.887,2189.871,4561.843983541859,4299.800133244503,4339.527579663678
42227390120000,10103,,1553.42,726.9609695137891,749.382880779238,797.759568759099
42227390220000,10150,,1536.224,594.525189950493,712.971146347803,821.9454683434509
33061040040000,9476,992.3711,722.5504,1302.871229698375,1662.49456037466,1497.231496939343
42389357290000,10202,1794.727,2350.343,2013.950800726432,2205.450072541474,1627.0563324568952
33061035360100,9833,1507.743,1342.4720000000002,1059.322033898305,1085.43616505992,1086.536040639208
30025436140000,4618,1500.724,,974.0288323979311,900.018300494113,888.928990345574
33053074250100,15187,924.3839,1364.162,2245.520863729209,2097.081676906396,2125.0040968830913
42383398190000,10310,2475.972,2916.187,582.59245423982,569.4083473475,545.580907421977
35073255300000,4849,,,19058.988764044945,13537.892791127539,10477.825464949929
42329415350000,7080,1733.976,2386.615,2400.8026755852843,2202.7846454131422,1992.1190248213888
42389357830000,4396,2055.8379999999997,1882.4129999999998,1734.864040818866,1541.395207071284,1378.342845190784
42105423630000,7706,,,6851.98342214328,7813.471502590673,8421.848131052582
42329415590000,9122,2982.509,2249.3,1853.001474661007,1914.773387003135,2128.612696199109
42227390540000,7762,1964.649,2062.14,676.310468191009,728.092875287861,788.6077149085389
33105043900000,9637,688.2099,879.9427,734.391667189558,951.684758737529,657.975264567129
33053078090200,7245,1536.369,901.8546,1677.9649763465839,1426.175987966634,1672.313803376365
30015440800000,4760,2046.766,2053.7870000000003,1118.72532430908,1198.5018726591761,1211.095857223613
35011237570000,9944,1952.835,1594.94,7299.318591756296,8192.47316500804,8529.77375890342
33105043920000,10028,654.2477,901.6826,1530.853146853146,1290.062724870251,837.595352779443
33061040200000,9913,1699.4270000000001,608.5744,1042.995887049389,1043.006208146666,1043.000135940529
30015441030000,4385,1964.8339999999998,2129.395,2765.791867398847,3022.929989902389,3541.275033910476
30015430770000,5908,,,2313.52964462986,2428.802343789463,2833.129704804319
42135435030000,4291,376.0812,339.2697,948.998306997742,1037.413668912334,1101.244087345299
05123444640000,7310,,,1062.180461517203,1630.7862373911842,1630.7862373911842
42371395090000,6836,1810.63,2469.174,7232.778520228405,7096.7403383133715,7572.183981401286
42301333070000,7802,1859.0720000000001,2364.597,3499.954052563866,3440.1917264828103,3442.098081577622
30015441170000,9820,1563.5410000000002,1311.5339999999999,2172.709718944432,2195.6871457024663,2111.191041619719
33053079750000,9703,809.7831,569.8247,2908.78669088823,2908.78669088823,2908.78669088823
42329416300000,10723,,,960.362928647789,1010.767100031273,1082.980254216963
42329416430000,9808,1899.757,2637.7459999999996,1235.112425725728,1207.9014934602299,1253.4051760553461
42003475280000,10476,1164.87,1748.701,1560.4425749817112,1507.789153970508,1507.789153970508
05005072670000,9821,,,2372.80318477522,2302.372068230277,2420.4119850187258
30025437240000,9880,1238.308,,2029.855979286908,2061.022164806293,2174.443661468386
42371395250000,3565,2367.395,,699.427168576104,565.981655636828,488.69817478544604
42475372320000,4820,2448.202,3309.4359999999997,1967.396615288944,1994.774973740203,2036.919515456305
35017249960000,4697,2704.435,2994.507,3619.348857501227,3935.285194174757,4425.058926838286
42371395310000,9561,2287.325,2521.764,1505.269761606022,1675.0565509317428,1741.53212148583
42003475420000,10025,2418.556,2817.953,,,
42389359240000,4870,2210.734,2084.386,1079.657220761515,1010.1496556366831,1007.7777777777769
42227391100000,9366,2617.637,2402.547,477.02853809130204,551.550046799217,579.098478323284
42317408030000,7668,1929.014,,559.0199460439601,586.300260634125,624.901820778293
42371395420000,9773,2226.6279999999997,1012.252,2181.546572934973,2280.641581761323,2357.194820311363
42389359340000,9925,2369.45,2168.7529999999997,2609.238387537719,2634.372089691238,2686.964318425035
05123446270000,6406,,,1037.776289350301,531.2349996571351,531.2349996571351
35051241320000,5812,2105.769,4038.7329999999997,77563.66412213742,77563.66412213742,77563.66412213742
30015441420000,9625,1612.1789999999999,1215.624,2653.575317604355,2766.584935809135,3077.2236558007257
05123446630000,10532,,,2944.0442500643157,2944.0442500643157,2944.0442500643157
42173375910000,9421,1792.536,1852.237,996.7083607636599,995.972895415852,1097.628270720654
42317408170000,7866,1977.094,2071.132,821.752162953879,821.4695093993581,815.990547459629
05123446800000,5273,,921.8351,3254.361617763679,3450.052576235541,3633.768913342503
42389359510000,7043,1977.257,2274.1279999999997,6553.458265435451,7034.37338438107,7199.850421097128
42317408230000,8174,2123.83,2154.743,892.844939520262,928.058226995472,1034.888804686816
33105043010200,5662,1193.869,1001.209,1016.095583000588,1047.266762090094,1066.83732893332
42371395520000,7253,2519.179,2647.97,820.7621847789211,816.743552431963,793.540407458402
42301333670000,7170,1963.266,1662.954,1886.977168949771,2025.314853490285,2118.324815619548
33025032940000,9945,595.0416,650.0196,624.620011113653,642.107327546164,684.430652995143
33053080010000,10262,807.5895,824.5889,0.0,0.0,0.0
